GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US06001451403,06001451403,"Census Tract 4514.03, Alameda County, California",96359,20253
1400000US06001451404,06001451404,"Census Tract 4514.04, Alameda County, California",55639,8478
1400000US06001451501,06001451501,"Census Tract 4515.01, Alameda County, California",78786,12046
1400000US06001451503,06001451503,"Census Tract 4515.03, Alameda County, California",77778,17324
1400000US06001451504,06001451504,"Census Tract 4515.04, Alameda County, California",107850,30425
1400000US06001451505,06001451505,"Census Tract 4515.05, Alameda County, California",140417,6141
1400000US06001451506,06001451506,"Census Tract 4515.06, Alameda County, California",76181,40278
1400000US06001451601,06001451601,"Census Tract 4516.01, Alameda County, California",131196,14348
1400000US06001451602,06001451602,"Census Tract 4516.02, Alameda County, California",91250,11340
1400000US06001451701,06001451701,"Census Tract 4517.01, Alameda County, California",95848,11291
1400000US06001451703,06001451703,"Census Tract 4517.03, Alameda County, California",133722,17189
1400000US06001451704,06001451704,"Census Tract 4517.04, Alameda County, California",92944,9570
1400000US06001981900,06001981900,"Census Tract 9819, Alameda County, California",48333,79257
1400000US06001982000,06001982000,"Census Tract 9820, Alameda County, California",145278,17170
1400000US06001983200,06001983200,"Census Tract 9832, Alameda County, California",121071,26251
1400000US06001990000,06001990000,"Census Tract 9900, Alameda County, California",-,**
1400000US06003010000,06003010000,"Census Tract 100, Alpine County, California",61343,4265
1400000US06005000101,06005000101,"Census Tract 1.01, Amador County, California",51532,11087
1400000US06005000102,06005000102,"Census Tract 1.02, Amador County, California",51827,11310
1400000US06005000200,06005000200,"Census Tract 2, Amador County, California",56417,11358
1400000US06005000301,06005000301,"Census Tract 3.01, Amador County, California",66076,4530
1400000US06005000303,06005000303,"Census Tract 3.03, Amador County, California",51354,7868
1400000US06005000304,06005000304,"Census Tract 3.04, Amador County, California",66934,19973
1400000US06005000401,06005000401,"Census Tract 4.01, Amador County, California",42541,5867
1400000US06005000402,06005000402,"Census Tract 4.02, Amador County, California",55917,19630
1400000US06005000500,06005000500,"Census Tract 5, Amador County, California",55385,14561
1400000US06007000102,06007000102,"Census Tract 1.02, Butte County, California",55601,8687
1400000US06007000103,06007000103,"Census Tract 1.03, Butte County, California",76600,15153
1400000US06007000104,06007000104,"Census Tract 1.04, Butte County, California",38207,6478
1400000US06007000201,06007000201,"Census Tract 2.01, Butte County, California",41432,11669
1400000US06007000202,06007000202,"Census Tract 2.02, Butte County, California",36853,9943
1400000US06007000300,06007000300,"Census Tract 3, Butte County, California",37279,8945
1400000US06007000401,06007000401,"Census Tract 4.01, Butte County, California",58646,14666
1400000US06007000402,06007000402,"Census Tract 4.02, Butte County, California",73850,4869
1400000US06007000501,06007000501,"Census Tract 5.01, Butte County, California",49650,17018
1400000US06007000502,06007000502,"Census Tract 5.02, Butte County, California",18278,5022
1400000US06007000601,06007000601,"Census Tract 6.01, Butte County, California",60179,14430
1400000US06007000603,06007000603,"Census Tract 6.03, Butte County, California",25153,6078
1400000US06007000604,06007000604,"Census Tract 6.04, Butte County, California",20608,5349
1400000US06007000700,06007000700,"Census Tract 7, Butte County, California",45586,6975
1400000US06007000800,06007000800,"Census Tract 8, Butte County, California",52892,16434
1400000US06007000901,06007000901,"Census Tract 9.01, Butte County, California",95564,14829
1400000US06007000903,06007000903,"Census Tract 9.03, Butte County, California",45431,3902
1400000US06007000904,06007000904,"Census Tract 9.04, Butte County, California",70707,12676
1400000US06007001000,06007001000,"Census Tract 10, Butte County, California",35293,10283
1400000US06007001100,06007001100,"Census Tract 11, Butte County, California",28300,4307
1400000US06007001200,06007001200,"Census Tract 12, Butte County, California",23015,2536
1400000US06007001300,06007001300,"Census Tract 13, Butte County, California",27359,4338
1400000US06007001400,06007001400,"Census Tract 14, Butte County, California",74435,15071
1400000US06007001500,06007001500,"Census Tract 15, Butte County, California",69635,7380
1400000US06007001600,06007001600,"Census Tract 16, Butte County, California",60385,12532
1400000US06007001702,06007001702,"Census Tract 17.02, Butte County, California",40156,4204
1400000US06007001703,06007001703,"Census Tract 17.03, Butte County, California",44621,8046
1400000US06007001704,06007001704,"Census Tract 17.04, Butte County, California",50536,7036
1400000US06007001800,06007001800,"Census Tract 18, Butte County, California",36667,3917
1400000US06007001900,06007001900,"Census Tract 19, Butte County, California",54539,7848
1400000US06007002000,06007002000,"Census Tract 20, Butte County, California",43053,7773
1400000US06007002100,06007002100,"Census Tract 21, Butte County, California",40559,8811
1400000US06007002200,06007002200,"Census Tract 22, Butte County, California",44860,9834
1400000US06007002300,06007002300,"Census Tract 23, Butte County, California",37849,6613
1400000US06007002400,06007002400,"Census Tract 24, Butte County, California",34875,5361
1400000US06007002500,06007002500,"Census Tract 25, Butte County, California",40231,5012
1400000US06007002601,06007002601,"Census Tract 26.01, Butte County, California",51800,6389
1400000US06007002602,06007002602,"Census Tract 26.02, Butte County, California",42818,6125
1400000US06007002700,06007002700,"Census Tract 27, Butte County, California",43274,12119
1400000US06007002800,06007002800,"Census Tract 28, Butte County, California",23814,6364
1400000US06007002900,06007002900,"Census Tract 29, Butte County, California",36319,4047
1400000US06007003001,06007003001,"Census Tract 30.01, Butte County, California",27776,5200
1400000US06007003002,06007003002,"Census Tract 30.02, Butte County, California",39103,6014
1400000US06007003100,06007003100,"Census Tract 31, Butte County, California",51888,9723
1400000US06007003200,06007003200,"Census Tract 32, Butte County, California",34194,10586
1400000US06007003300,06007003300,"Census Tract 33, Butte County, California",47639,12667
1400000US06007003400,06007003400,"Census Tract 34, Butte County, California",39795,4277
1400000US06007003501,06007003501,"Census Tract 35.01, Butte County, California",61985,13300
1400000US06007003502,06007003502,"Census Tract 35.02, Butte County, California",41487,5476
1400000US06007003600,06007003600,"Census Tract 36, Butte County, California",49205,7659
1400000US06007003700,06007003700,"Census Tract 37, Butte County, California",40244,7584
1400000US06009000120,06009000120,"Census Tract 1.20, Calaveras County, California",60250,14944
1400000US06009000121,06009000121,"Census Tract 1.21, Calaveras County, California",52458,14587
1400000US06009000122,06009000122,"Census Tract 1.22, Calaveras County, California",46411,9441
1400000US06009000210,06009000210,"Census Tract 2.10, Calaveras County, California",68010,10459
1400000US06009000220,06009000220,"Census Tract 2.20, Calaveras County, California",57552,8613
1400000US06009000300,06009000300,"Census Tract 3, Calaveras County, California",49311,8884
1400000US06009000400,06009000400,"Census Tract 4, Calaveras County, California",36283,7411
1400000US06009000501,06009000501,"Census Tract 5.01, Calaveras County, California",55617,9541
1400000US06009000503,06009000503,"Census Tract 5.03, Calaveras County, California",68828,18174
1400000US06009000504,06009000504,"Census Tract 5.04, Calaveras County, California",37667,23209
1400000US06011000100,06011000100,"Census Tract 1, Colusa County, California",50488,11507
1400000US06011000200,06011000200,"Census Tract 2, Colusa County, California",49222,7116
1400000US06011000300,06011000300,"Census Tract 3, Colusa County, California",55710,4711
1400000US06011000400,06011000400,"Census Tract 4, Colusa County, California",51250,12912
1400000US06011000500,06011000500,"Census Tract 5, Colusa County, California",42726,5256
1400000US06013301000,06013301000,"Census Tract 3010, Contra Costa County, California",51056,10372
1400000US06013302005,06013302005,"Census Tract 3020.05, Contra Costa County, California",49097,13369
1400000US06013302006,06013302006,"Census Tract 3020.06, Contra Costa County, California",79306,10360
1400000US06013302007,06013302007,"Census Tract 3020.07, Contra Costa County, California",70264,6224
1400000US06013302008,06013302008,"Census Tract 3020.08, Contra Costa County, California",86950,13141
1400000US06013302009,06013302009,"Census Tract 3020.09, Contra Costa County, California",92013,12277
1400000US06013302010,06013302010,"Census Tract 3020.10, Contra Costa County, California",97927,16599
1400000US06013303102,06013303102,"Census Tract 3031.02, Contra Costa County, California",85602,31133
1400000US06013303103,06013303103,"Census Tract 3031.03, Contra Costa County, California",79720,7655
1400000US06013303201,06013303201,"Census Tract 3032.01, Contra Costa County, California",89188,16861
1400000US06013303202,06013303202,"Census Tract 3032.02, Contra Costa County, California",101204,16864
1400000US06013303203,06013303203,"Census Tract 3032.03, Contra Costa County, California",92043,20462
1400000US06013303204,06013303204,"Census Tract 3032.04, Contra Costa County, California",61205,9452
1400000US06013303205,06013303205,"Census Tract 3032.05, Contra Costa County, California",87176,12408
1400000US06013304001,06013304001,"Census Tract 3040.01, Contra Costa County, California",99737,22200
1400000US06013304002,06013304002,"Census Tract 3040.02, Contra Costa County, California",73250,63224
1400000US06013304003,06013304003,"Census Tract 3040.03, Contra Costa County, California",75313,12275
1400000US06013304004,06013304004,"Census Tract 3040.04, Contra Costa County, California",114814,16121
1400000US06013304005,06013304005,"Census Tract 3040.05, Contra Costa County, California",116338,8196
1400000US06013305000,06013305000,"Census Tract 3050, Contra Costa County, California",39478,8542
1400000US06013306002,06013306002,"Census Tract 3060.02, Contra Costa County, California",64805,6493
1400000US06013306003,06013306003,"Census Tract 3060.03, Contra Costa County, California",45915,3661
1400000US06013306004,06013306004,"Census Tract 3060.04, Contra Costa County, California",59018,11314
1400000US06013307101,06013307101,"Census Tract 3071.01, Contra Costa County, California",64963,11286
1400000US06013307102,06013307102,"Census Tract 3071.02, Contra Costa County, California",42135,5607
1400000US06013307201,06013307201,"Census Tract 3072.01, Contra Costa County, California",41602,8161
1400000US06013307202,06013307202,"Census Tract 3072.02, Contra Costa County, California",32597,5797
1400000US06013307204,06013307204,"Census Tract 3072.04, Contra Costa County, California",52159,7995
1400000US06013307205,06013307205,"Census Tract 3072.05, Contra Costa County, California",51031,8514
1400000US06013308001,06013308001,"Census Tract 3080.01, Contra Costa County, California",60880,7819
1400000US06013308002,06013308002,"Census Tract 3080.02, Contra Costa County, California",102959,7275
1400000US06013309000,06013309000,"Census Tract 3090, Contra Costa County, California",67303,10537
1400000US06013310000,06013310000,"Census Tract 3100, Contra Costa County, California",46178,3996
1400000US06013311000,06013311000,"Census Tract 3110, Contra Costa County, California",50208,5749
1400000US06013312000,06013312000,"Census Tract 3120, Contra Costa County, California",34375,12380
