AFFGEOID,Total,White,Black,AIndian,Asian,Hawaiian,Max,Diversity
1400000US06037269800,3534,2036,225,19,634,54,2036,0.576117714
1400000US06037269903,3977,2096,383,29,771,0,2096,0.527030425
1400000US06037269904,3834,2151,570,8,617,0,2151,0.561032864
1400000US06037269905,2971,1999,215,6,608,0,1999,0.672837428
1400000US06037269906,2763,1490,169,9,602,28,1490,0.539268911
1400000US06037269907,2634,1707,336,0,404,28,1707,0.648063781
1400000US06037270100,4500,2849,415,31,832,13,2849,0.633111111
1400000US06037270200,3983,2880,247,9,250,14,2880,0.723073061
1400000US06037270300,2415,799,753,0,169,0,799,0.330848861
1400000US06037271100,2486,1647,34,0,576,4,1647,0.662510056
1400000US06037271200,2566,1528,131,7,638,0,1528,0.595479345
1400000US06037271300,4455,2801,225,0,908,0,2801,0.628731762
1400000US06037271400,3723,3023,17,21,372,0,3023,0.811979586
1400000US06037271500,3225,2449,56,0,516,0,2449,0.759379845
1400000US06037271600,4459,2485,432,8,1348,0,2485,0.557299843
1400000US06037271701,5740,3760,38,15,1695,0,3760,0.655052265
1400000US06037271702,4523,2042,72,0,1869,25,2042,0.451470263
1400000US06037271801,3804,2455,116,13,828,68,2455,0.645373291
1400000US06037271802,6690,4017,469,8,1489,0,4017,0.60044843
1400000US06037271901,3201,1770,304,129,379,0,1770,0.552952202
1400000US06037271902,4072,2836,145,45,572,0,2836,0.696463654
1400000US06037272100,4357,3412,17,0,362,8,3412,0.783107643
1400000US06037272201,2677,1307,290,407,303,0,1307,0.488233097
1400000US06037272202,3548,2242,250,86,224,11,2242,0.631905299
1400000US06037272301,3312,2051,227,196,279,0,2051,0.619263285
1400000US06037272302,4107,2429,261,178,293,0,2429,0.591429267
1400000US06037273100,2123,1812,10,24,168,0,1812,0.853509185
1400000US06037273200,3486,2673,286,90,61,0,2673,0.766781411
1400000US06037273300,3795,2753,463,18,134,0,2753,0.725428195
1400000US06037273402,3138,2623,94,0,194,0,2623,0.835882728
1400000US06037273502,3017,2257,176,0,260,6,2257,0.748094133
1400000US06037273600,2376,2065,90,0,115,32,2065,0.869107744
1400000US06037273700,2868,2431,36,0,150,0,2431,0.84762901
1400000US06037273800,3367,2474,203,0,232,0,2474,0.734778735
1400000US06037273902,3623,3064,123,0,121,11,3064,0.845707977
1400000US06037274100,4424,3548,330,0,313,0,3548,0.80198915
1400000US06037274202,3824,3438,64,0,159,65,3438,0.899058577
1400000US06037275101,1268,770,85,0,215,0,770,0.607255521
1400000US06037275102,4501,2639,56,0,275,0,2639,0.586314152
1400000US06037275200,4101,1918,135,218,505,0,1918,0.467690807
1400000US06037275302,4843,3675,300,38,584,44,3675,0.758827173
1400000US06037275311,6064,3197,122,0,1561,33,3197,0.527209763
1400000US06037275400,3379,2358,153,7,567,0,2358,0.697839598
1400000US06037275500,5140,2924,356,163,519,8,2924,0.568871595
1400000US06037275602,7173,3552,952,0,1894,13,3552,0.495190297
1400000US06037275603,3015,1952,52,64,576,8,1952,0.647429519
1400000US06037276000,5570,4070,197,18,732,0,4070,0.73070018
1400000US06037276100,5989,1781,3067,28,630,0,3067,0.512105527
1400000US06037276400,4155,3250,64,7,449,0,3250,0.782190132
1400000US06037276500,5217,3574,198,27,818,18,3574,0.685068047
1400000US06037276601,3902,2700,141,7,730,0,2700,0.691952845
1400000US06037276603,5401,3352,572,9,801,0,3352,0.62062581
1400000US06037276604,4075,2518,732,0,629,0,2518,0.61791411
1400000US06037277000,5705,4635,59,0,540,36,4635,0.812445223
1400000US06037277100,3062,2268,27,30,336,0,2268,0.740692358
1400000US06037277200,2595,700,815,0,373,0,815,0.314065511
1400000US06037277400,1613,226,854,0,232,18,854,0.529448233
1400000US06037278001,2371,1853,98,65,190,13,1853,0.781526782
1400000US06037278102,2958,2319,140,18,135,0,2319,0.783975659
1400000US06037291110,3339,400,2157,50,5,0,2157,0.646001797
1400000US06037291120,2194,444,744,7,143,0,744,0.339106655
1400000US06037291130,3580,1006,956,72,294,0,1006,0.281005587
1400000US06037291210,5345,1649,1110,2,1045,0,1649,0.308512629
1400000US06037291220,3594,1415,338,4,719,0,1415,0.393711742
1400000US06037291300,2358,942,91,0,1065,14,1065,0.451653944
1400000US06037292000,6641,1997,825,0,1108,0,1997,0.300707725
1400000US06037293201,6774,1967,534,50,1433,0,1967,0.290374963
1400000US06037293202,6408,1581,575,0,1266,89,1581,0.246722846
1400000US06037293301,2908,1333,98,0,993,0,1333,0.458390646
1400000US06037293302,5476,3111,324,9,1144,45,3111,0.568115413
1400000US06037293304,4460,2245,243,45,685,99,2245,0.503363229
1400000US06037293306,2365,1586,135,0,243,25,1586,0.670613108
1400000US06037293307,2770,1054,455,0,311,0,1054,0.380505415
1400000US06037294110,4535,3225,62,138,177,0,3225,0.711135612
1400000US06037294120,2398,1642,102,76,19,0,1642,0.684737281
1400000US06037294200,5553,4015,8,101,270,220,4015,0.723032595
1400000US06037294301,2742,1947,24,246,221,0,1947,0.710065646
1400000US06037294302,5325,3821,158,41,54,90,3821,0.717558685
1400000US06037294410,5053,2278,761,56,699,255,2278,0.450821294
1400000US06037294421,3110,1953,244,0,252,0,1953,0.627974277
1400000US06037294510,4581,3622,1,167,40,0,3622,0.790657062
1400000US06037294520,3642,2586,9,140,44,9,2586,0.710049423
1400000US06037294610,4194,3097,146,166,2,8,3097,0.738435861
1400000US06037294620,4673,3323,127,189,27,0,3323,0.711106356
1400000US06037294701,3155,2366,142,106,43,51,2366,0.749920761
1400000US06037294810,4518,3257,174,91,0,0,3257,0.720894201
1400000US06037294820,3787,2992,3,104,0,12,2992,0.790071297
1400000US06037294830,3793,2636,87,145,72,0,2636,0.694964408
1400000US06037294900,3492,2820,94,73,76,0,2820,0.807560137
1400000US06037295103,4957,3792,59,0,699,0,3792,0.764978818
1400000US06037296210,2842,1946,264,92,75,0,1946,0.684729064
1400000US06037296220,4411,2468,390,0,349,74,2468,0.559510315
1400000US06037296300,4223,2715,70,18,542,8,2715,0.642907885
1400000US06037296401,3273,2251,78,0,431,0,2251,0.687748243
1400000US06037296402,2774,2024,173,26,191,0,2024,0.7296323
1400000US06037296500,4160,2615,389,77,250,0,2615,0.628605769
1400000US06037296600,5275,3425,343,0,46,0,3425,0.6492891
1400000US06037296901,3974,2266,191,36,171,131,2266,0.570206341
1400000US06037296902,3920,2915,188,0,122,0,2915,0.743622449
1400000US06037297000,4928,3987,118,0,254,0,3987,0.809050325
1400000US06037297110,5057,3107,801,92,101,108,3107,0.614395887
1400000US06037297120,3849,2682,212,11,134,11,2682,0.696804365
1400000US06037297201,3696,2570,399,0,266,7,2570,0.69534632
1400000US06037297202,4019,2592,157,0,472,0,2592,0.644936551
1400000US06037297300,2241,1821,65,16,63,0,1821,0.812583668
1400000US06037297400,3711,3063,62,37,198,0,3063,0.825383994
1400000US06037297500,5128,3748,339,108,178,0,3748,0.730889236
1400000US06037297601,2689,2332,118,0,16,11,2332,0.867236891
1400000US06037297602,3791,2671,231,46,299,0,2671,0.70456344
1400000US06037300100,5879,4185,73,0,1176,0,4185,0.711855758
1400000US06037300200,5714,3273,14,0,2022,0,3273,0.57280364
1400000US06037300301,6660,4980,0,0,1642,0,4980,0.747747748
1400000US06037300400,5470,3369,18,65,1142,0,3369,0.615904936
1400000US06037300501,2998,1940,0,35,805,0,1940,0.647098065
1400000US06037300502,6388,3657,68,54,2066,0,3657,0.572479649
1400000US06037300600,9431,5497,60,31,3123,117,5497,0.58286502
1400000US06037300701,6412,5669,13,16,458,0,5669,0.884123518
1400000US06037300702,5287,4490,0,0,558,0,4490,0.849252884
1400000US06037300800,7245,5299,97,55,1491,0,5299,0.731400966
1400000US06037300901,6085,3798,53,17,1801,0,3798,0.624157765
1400000US06037300902,2078,1549,0,0,422,0,1549,0.745428296
1400000US06037301000,5151,3918,60,0,791,0,3918,0.760629004
1400000US06037301100,6627,5194,7,60,953,0,5194,0.783763392
1400000US06037301203,4588,3269,20,0,923,0,3269,0.712510898
1400000US06037301204,5179,4128,124,63,584,0,4128,0.79706507
1400000US06037301205,2215,1705,51,9,334,10,1705,0.769751693
1400000US06037301206,5417,3946,2,10,1015,0,3946,0.72844748
1400000US06037301300,2114,1768,8,0,144,0,1768,0.836329234
1400000US06037301400,3836,3386,4,3,374,0,3386,0.882690302
1400000US06037301501,1819,1645,0,0,134,0,1645,0.904343046
1400000US06037301502,6965,5777,25,59,765,0,5777,0.829432879
1400000US06037301601,6492,4996,262,14,508,0,4996,0.769562539
1400000US06037301602,3873,2415,89,8,545,0,2415,0.623547637
1400000US06037301701,2765,2216,39,0,396,0,2216,0.801446655
1400000US06037301702,5870,4510,51,0,673,0,4510,0.768313458
1400000US06037301801,4241,2917,16,0,860,0,2917,0.687809479
1400000US06037301802,3459,2430,16,0,873,0,2430,0.702515178
1400000US06037301900,7944,5999,133,0,1210,0,5999,0.755161128
1400000US06037302002,3827,2965,31,0,579,29,2965,0.774758296
1400000US06037302003,3696,3091,12,11,348,50,3091,0.836309524
1400000US06037302004,4594,3210,25,0,744,0,3210,0.698737484
1400000US06037302102,5730,4317,24,0,796,0,4317,0.753403141
1400000US06037302103,5604,4054,32,0,1079,0,4054,0.723411849
1400000US06037302104,3911,2195,139,18,1182,0,2195,0.561237535
1400000US06037302201,3917,3188,190,0,399,0,3188,0.81388818
1400000US06037302202,5377,4272,10,32,562,0,4272,0.794495072
1400000US06037302301,4169,2715,63,22,846,0,2715,0.651235308
1400000US06037302302,5031,3513,38,0,715,0,3513,0.698270722
1400000US06037302401,5617,3903,126,96,838,0,3903,0.694854905
1400000US06037302503,4479,3220,19,52,573,0,3220,0.718910471
1400000US06037302504,4336,3428,130,12,411,0,3428,0.790590406
1400000US06037302505,4317,2957,236,0,529,0,2957,0.684966412
1400000US06037302506,3552,2965,144,0,291,0,2965,0.834740991
1400000US06037310100,5699,4762,11,13,772,0,4762,0.83558519
1400000US06037310201,5480,3975,150,0,578,0,3975,0.725364964
1400000US06037310202,4837,3752,169,0,445,0,3752,0.77568741
1400000US06037310300,2840,2272,0,0,317,0,2272,0.8
1400000US06037310400,3412,2685,14,0,406,0,2685,0.786928488
1400000US06037310501,3406,2351,122,0,387,0,2351,0.690252496
1400000US06037310601,6454,3689,84,54,1535,0,3689,0.571583514
1400000US06037310602,2380,1627,65,0,357,0,1627,0.683613445
1400000US06037310701,2501,2002,41,4,184,8,2002,0.800479808
1400000US06037310702,7411,5233,70,46,1101,0,5233,0.706112535
1400000US06037310703,5426,4678,171,0,255,0,4678,0.862145227
1400000US06037310800,5237,3626,117,45,562,0,3626,0.692381134
1400000US06037310900,6232,4556,21,0,735,0,4556,0.731065469
1400000US06037311000,4032,2887,14,0,378,0,2887,0.716021825
1400000US06037311100,4021,2669,60,6,506,23,2669,0.663765233
1400000US06037311200,3052,2536,53,15,136,0,2536,0.830930537
1400000US06037311300,3848,2972,92,0,310,0,2972,0.772349272
1400000US06037311400,2263,1909,46,6,180,0,1909,0.843570482
1400000US06037311500,5456,4234,73,0,480,0,4234,0.776026393
1400000US06037311600,7301,5268,222,53,964,0,5268,0.721544994
1400000US06037311700,6041,4487,253,0,572,0,4487,0.742757822
1400000US06037311801,3475,2559,32,0,244,12,2559,0.736402878
1400000US06037311802,3680,2195,149,12,575,0,2195,0.596467391
1400000US06037320100,7974,5615,152,38,50,5,5615,0.704163531
1400000US06037320201,3472,2455,29,0,111,30,2455,0.707085253
1400000US06037320202,6034,3369,356,0,58,181,3369,0.558336095
1400000US06037320300,6570,4714,26,16,42,21,4714,0.717503805
1400000US06037400204,6331,4768,241,0,653,0,4768,0.75311957
1400000US06037400205,3342,1866,182,0,991,0,1866,0.558348294
1400000US06037400206,5435,4353,51,0,820,6,4353,0.800919963
1400000US06037400207,4650,3877,68,0,266,0,3877,0.833763441
1400000US06037400302,2990,1892,91,0,597,0,1892,0.63277592
1400000US06037400304,6705,4542,355,12,1023,0,4542,0.677404922
1400000US06037400402,4429,3438,72,0,515,0,3438,0.77624746
1400000US06037400403,4145,2691,332,0,361,0,2691,0.649215923
1400000US06037400404,4355,3875,93,8,287,0,3875,0.88978186
1400000US06037400501,2134,1816,30,5,135,0,1816,0.850984067
1400000US06037400602,4098,1905,15,68,234,0,1905,0.464860908
1400000US06037400603,4867,2130,321,47,796,0,2130,0.437641257
1400000US06037400604,3185,1164,127,10,529,0,1164,0.365463108
1400000US06037400800,5517,3624,258,14,833,0,3624,0.656878738
1400000US06037400900,4382,2891,159,107,569,0,2891,0.659744409
1400000US06037401001,3252,2779,5,35,208,8,2779,0.854551046
1400000US06037401002,3983,3180,218,34,210,0,3180,0.798393171
1400000US06037401101,5110,4293,74,0,316,0,4293,0.840117417
1400000US06037401102,2921,2138,58,9,219,0,2138,0.731941116
1400000US06037401201,3269,2567,41,0,125,0,2567,0.78525543
1400000US06037401202,4828,3093,24,18,411,17,3093,0.640637945
1400000US06037401203,5570,4134,210,30,529,0,4134,0.742190305
1400000US06037401303,2520,1611,94,22,444,0,1611,0.639285714
1400000US06037401304,5822,3839,74,0,1449,0,3839,0.659395397
1400000US06037401311,6379,4227,359,194,412,0,4227,0.662643047
1400000US06037401312,5637,3835,113,21,608,0,3835,0.680326415
1400000US06037401500,5919,4415,375,95,503,1,4415,0.745903024
1400000US06037401601,5272,3777,122,56,670,0,3777,0.716426404
1400000US06037401602,5794,4239,420,60,231,0,4239,0.731618916
1400000US06037401603,2841,2527,39,14,86,27,2527,0.889475537
1400000US06037401701,4266,3257,297,5,361,0,3257,0.763478669
1400000US06037401703,4408,3113,515,0,523,3,3113,0.706215971
1400000US06037401704,5753,3707,481,57,645,64,3707,0.644359465
1400000US06037401800,7822,6543,86,123,627,4,6543,0.836486832
1400000US06037401901,4149,2511,308,10,817,9,2511,0.605206074
1400000US06037401902,5344,4128,247,72,616,0,4128,0.77245509
1400000US06037402001,3308,1702,315,12,772,0,1702,0.514510278
1400000US06037402002,4269,2581,311,0,589,0,2581,0.604591239
1400000US06037402101,4963,3038,819,21,414,5,3038,0.61212976
1400000US06037402102,5075,3578,338,25,416,4,3578,0.705024631
1400000US06037402200,6949,3388,772,60,492,0,3388,0.487552166
1400000US06037402301,5724,2432,260,68,631,0,2432,0.424877708
1400000US06037402303,4676,2355,364,26,161,0,2355,0.503635586
1400000US06037402304,4124,1178,234,0,6,0,1178,0.285645005
1400000US06037402402,6715,4193,542,49,888,0,4193,0.624422934
1400000US06037402403,5436,2812,233,25,519,0,2812,0.517292127
1400000US06037402404,2094,1257,110,5,390,0,1257,0.600286533
1400000US06037402405,2882,1282,344,0,120,78,1282,0.444829979
1400000US06037402406,4508,1398,359,134,281,0,1398,0.31011535
1400000US06037402501,5418,4541,64,119,292,30,4541,0.838132152
1400000US06037402502,6682,4999,130,17,640,0,4999,0.748129303
1400000US06037402600,7624,5957,594,156,374,0,5957,0.781348374
1400000US06037402702,6344,4638,453,115,105,0,4638,0.731084489
1400000US06037402703,4764,3228,667,7,303,0,3228,0.677581864
1400000US06037402705,3536,2546,258,0,117,0,2546,0.720022624
1400000US06037402706,4242,2697,396,26,487,0,2697,0.635785007
1400000US06037402801,5240,3921,25,45,100,0,3921,0.748282443
1400000US06037402803,3499,2600,21,0,214,0,2600,0.743069448
1400000US06037402804,4381,3177,164,101,436,0,3177,0.7251769
1400000US06037402902,6362,4543,407,25,583,0,4543,0.714083622
1400000US06037402903,4545,3118,433,0,390,215,3118,0.686028603
1400000US06037402904,3335,2486,93,108,87,0,2486,0.745427286
1400000US06037403000,7353,5681,357,0,786,0,5681,0.772609819
1400000US06037403200,764,368,141,0,153,0,368,0.481675393
1400000US06037403303,2654,1010,59,0,1160,0,1160,0.437076112
1400000US06037403304,5004,1250,79,0,3542,0,3542,0.707833733
1400000US06037403305,2183,420,18,13,1531,95,1531,0.701328447
1400000US06037403312,4950,1913,366,20,1858,0,1913,0.386464646
1400000US06037403316,7534,3300,394,0,2715,0,3300,0.438014335
1400000US06037403317,4435,2045,554,24,1350,0,2045,0.461104848
1400000US06037403318,6077,2780,805,55,1926,0,2780,0.457462564
1400000US06037403319,4378,1520,415,49,1906,0,1906,0.435358611
1400000US06037403320,5349,1366,20,0,3431,0,3431,0.641428304
1400000US06037403321,6236,2330,243,4,2360,278,2360,0.378447723
1400000US06037403322,3804,1402,95,0,1846,0,1846,0.485278654
1400000US06037403323,5188,1534,27,0,3366,0,3366,0.648804934
1400000US06037403324,6669,1810,176,113,4152,148,4152,0.622582096
1400000US06037403325,5015,1688,191,21,2479,16,2479,0.494317049
1400000US06037403401,5488,1646,106,25,2851,0,2851,0.519497085
1400000US06037403402,3709,792,111,7,2191,0,2191,0.590725263
1400000US06037403403,4964,980,183,0,3690,0,3690,0.743352135
1400000US06037403404,2543,542,49,0,1720,0,1720,0.676366496
1400000US06037403405,1813,427,0,7,1173,0,1173,0.646993933
1400000US06037403406,2930,901,74,0,1742,0,1742,0.594539249
1400000US06037403407,2064,559,32,0,1396,0,1396,0.676356589
1400000US06037403408,6311,1103,238,30,4349,0,4349,0.689114245
1400000US06037403500,1618,980,61,0,419,0,980,0.605686032
1400000US06037403600,7156,4588,268,0,949,0,4588,0.641140302
1400000US06037403702,3630,2082,210,0,392,0,2082,0.573553719
1400000US06037403703,4800,3104,170,0,625,0,3104,0.646666667
1400000US06037403721,4988,2950,124,28,547,21,2950,0.591419407
1400000US06037403722,5677,2308,220,0,513,0,2308,0.406552757
1400000US06037403801,6016,3403,360,0,815,12,3403,0.565658245
1400000US06037403802,5839,3273,108,10,505,0,3273,0.560541189
1400000US06037403901,3361,2425,95,0,212,0,2425,0.721511455
1400000US06037403902,4913,3804,187,28,285,0,3804,0.774272339
1400000US06037404000,4865,1983,90,29,480,0,1983,0.407605344
1400000US06037404100,6070,3311,95,157,304,0,3311,0.545469522
1400000US06037404201,3903,1257,58,22,167,0,1257,0.322059954
1400000US06037404202,3746,1690,125,84,491,9,1690,0.451147891
1400000US06037404301,5976,1902,166,10,311,0,1902,0.318273092
1400000US06037404302,2002,1008,18,16,57,0,1008,0.503496503
1400000US06037404401,3903,1791,23,0,219,4,1791,0.458877786
1400000US06037404402,4938,1833,11,10,699,0,1833,0.371202916
1400000US06037404501,2617,822,92,0,24,0,822,0.314100115
1400000US06037404503,3167,1140,27,10,412,0,1140,0.359962109
1400000US06037404504,4919,1691,109,0,343,0,1691,0.343769059
1400000US06037404600,1530,771,35,57,14,0,771,0.503921569
1400000US06037404701,5589,2276,20,22,791,0,2276,0.407228485
1400000US06037404702,6697,1681,131,0,1116,0,1681,0.251007914
1400000US06037404703,3327,1074,82,11,276,0,1074,0.322813345
1400000US06037404801,7502,2281,282,85,1499,0,2281,0.304052253
1400000US06037404802,4766,1375,169,45,1057,115,1375,0.288501888
1400000US06037404803,1713,414,14,64,270,0,414,0.241681261
1400000US06037404901,5816,2121,73,12,1169,0,2121,0.364683631
1400000US06037404902,4292,1710,12,0,1234,0,1710,0.398415657
1400000US06037404903,2652,1439,29,45,466,0,1439,0.542609351
1400000US06037405001,6389,2653,38,0,605,0,2653,0.415244952
1400000US06037405002,3533,1312,0,4,235,0,1312,0.371355788
1400000US06037405101,4758,1945,27,225,771,11,1945,0.408785204
1400000US06037405102,4694,1633,83,0,762,0,1633,0.347890925
1400000US06037405201,5264,1663,40,68,864,2,1663,0.315919453
1400000US06037405202,5286,1802,116,236,766,0,1802,0.340900492
